strengths,weaknesses,review_id,submission_id,type,review_text
"['Methodological Soundness', 'Comprehensive Analysis', 'Experimental Rigor']","['Reproducibility Issues', 'Clarity', 'Novelty']",iiiBQS8eMf,iU026Hr90y,ai,"The paper addresses the challenge of heterogeneous multi-task online decision-making by proposing ScaleZero, a unified world model that extends UniZero with mechanisms for mitigating gradient conflicts and preserving model plasticity. ScaleZero integrates a sparse Mixture-of-Experts (MoE) backbone to handle conflicting gradients and a Dynamic Parameter Scaling (DPS) mechanism that progressively expands model capacity through LoRA adapters based on learning progress. The approach allows a single model to achieve competitive or near-expert performance (single task agent) across multiple diverse tasks (Atari, DMC, Jericho) while using only 71.5% of the environment interactions compared to specialized models.
- Addresses a relevant and challenging problem: Tackles multi-task world model learning; an important step toward generalist RL agents capable of handling heterogeneous tasks with diverse observation and action spaces.
- Principled design and justification: The paper builds on solid theoretical foundations around gradient conflict and plasticity collapse, grounding architectural and procedural design decisions with both empirical and analytical justification.
- Well-motivated extensions to UniZero: The combination of sparse Mixture-of-Experts (MoE) layers and LoRA-based Dynamic Parameter Scaling (DPS) is technically sound and thoughtfully motivated.
- Novel and interpretable component: Introduction of Dynamic Parameter Scaling (DPS) as an adaptive LoRA integration strategy provides a clear and interpretable mechanism for resource-efficient multitask learning.
- Comprehensive experimentation: Evaluation across three benchmarks (26 Atari games, 18 DMC control tasks, and 4 Jericho text-based environments) convincingly demonstrates that one unified model can rival single-task specialists.
- Strong empirical efficiency: Demonstrates competitive results while requiring only 71.5% of the environment interactions of comparable single-task agents, highlighting improved sample efficiency.
- Thorough analysis: Empirical and theoretical analysis of MoE gradient conflict (Theorem 4.1) provides valuable insight into why conditional computation is effective for multitask planning.
- Limited performance gain in some benchmarks: In Table 1a, the reported human-normalized mean improvement on Atari is minimal (0.39 vs. 0.38), raising questions about statistical significance of the claimed parity or superiority.
- Lack of code availability: Reproducibility is currently unverifiable as no code release accompanies the submission, despite promising to release post-review.
- Exploratory overreach: Section 3.2 includes several explorative design discussions (e.g., LayerNorm vs. SimNorm, ResNet vs. ViT) that provide little scientific contribution to the main narrative and could be shortened.
- Figure legibility issues: Figure 2’s small text and visual clutter reduce readability and comprehension.
- Marginal novelty of core techniques: The combination of MoE and LoRA, while effective, builds primarily on well-established concepts. The primary novelty lies in their integration into a unified online multitask planner rather than in the individual components.
- Theoretical depth could be improved: The provided theorem on gradient conflict upper bounds is only informally stated and lacks empirical connection to practical convergence or sample efficiency.
- Benchmark contextualization: The paper could better explain the specific setup for comparisons—e.g., whether “single-task UniZero” agents were tuned separately and if “competitive” results include confidence intervals.
- Line 122: What exact failure pattern of “plasticity collapse” is being referred to, loss of gradient signal, representational collapse, or over-regularization?
- Line 140: How does the sparse MoE approach differ from multi-head multitask methods like MHMTSAC (Yu et al., 2019)?
- Line 232 / Figure 2: The figure caption refers to a ""systematic exploration"" but provides little quantitative evidence; can you provide clearer metrics or summaries for each axis of exploration?
- Line 257: If the ViT encoder’s scalability claim is central, why is this figure placed in the appendix?
- Line 259: Given the minimal impact of encoder choice, why retain it in the main text instead of moving it to supplementary materials?
- Line 264: What empirical evidence supports the final preference for LayerNorm over SimNorm?
- Line 279: Why include the “Multitask Gradient Correction” subsection if it was not part of the final method?
- Line 323 (Section 3.3): How many LoRA modules can be added in total, is there a hard limit or a soft budget threshold?
- Figure 4: Is the 28.5% reduction in environment steps consistent across different benchmarks, or specific to DMC18?
- Reproducibility: What are the approximate computational requirements (GPU hours, memory footprint) of training ScaleZero compared to UniZero?"
"['Theoretical Foundation', 'Framework and Design', 'Practical Relevance']","['Baseline and Comparison Limitations', 'Scope and Generalization', 'Experimental Rigor']",iyg7fnMsrc,TW7XJCRgV5,ai,"The paper introduces a well-motivated framework that unifies multi-expert orchestration, reflection, and reinforcement learning for image generation. By viewing the coordination of expert models as a reflective RL problem, it provides a clear conceptual advancement beyond simple ensemble or prompt-routing schemes. The proposed Image-POSER system consistently outperforms both open-source and closed commercial models on compositional and instruction-following tasks, according to CLIP/BLIP metrics, VLM-based assessments, and human preference studies.
* The method trains only a lightweight DQN controller and keeps all experts fixed, requiring no retraining of large vision–language models. This modular structure makes it cost-efficient, flexible, and potentially useful as a plug-in layer for real-world multimodal systems.

* The proposed Image-POSER system consistently outperforms both open-source and closed commercial models (e.g., GPT-Image-1, Gemini) on compositional and instruction-following tasks.
* The reliance on GPT-o3 as both the critic in training and the automatic evaluator introduces potential bias and circularity. Since the same model family judges the system it helps train, it is unclear whether improvements reflect genuine quality gains or alignment with that evaluator’s preferences.

* The experiments are conducted on a relatively small computational scale, using short RL episodes and a limited replay buffer on a single T4 GPU. This raises concerns about policy stability, generalization, and whether the reported gains depend on specific prompt distributions or stochastic behavior of API-based experts.

* Human evaluations involve only 14 participants and focus narrowly on technical alignment and aesthetic fidelity. Broader aspects such as diversity, creativity, latency, and cost-efficiency are not deeply analyzed. Without a comprehensive user study or robustness tests, claims about real-world deployment remain tentative.
N/A"
"['Framework and Design', 'Innovation', 'Robustness']","['Scope and Generalization', 'Assumption Transparency', 'Baseline and Comparison Limitations']",RZdHTCrNkz,NEOTsyyYH7,ai,"This paper introduces LIFT, a three-stage framework that bridges large-scale off-policy pretraining and efficient safe finetuning for humanoid robot locomotion. The key pipeline involves: (i) large-scale pretraining of policies using Soft Actor-Critic (SAC) in massively parallel simulators, (ii) pretraining a physics-informed world model leveraging Lagrangian dynamics and residual neural predictions on stored transitions, and (iii) iteratively finetuning both the policy and world model in new environments using deterministic real-world execution and stochastic exploration confined to the model. Experiments on multiple humanoids and transfer scenarios indicate that LIFT achieves competitive pretraining performance and robust, efficient finetuning—outperforming prior model-free and model-based RL baselines under challenging adaptation conditions. The code is open-sourced.
- The proposed pipeline is systematically motivated, decomposing the challenge of bridging data-hungry RL pretraining with safety and efficiency in real-world adaptation. 
- The integration of Lagrangian dynamics with learned residuals for improved world model rollouts is novel in the humanoid domain and addresses both sample efficiency and stability concerns. 
- The work provides results for two complex humanoid platforms (Booster T1 and Unitree G1), encompassing flat and rough terrain, various velocity targets (in-distribution, long-tail, and out-of-distribution), and sim-to-sim as well as sim-to-real transfers. Notably, the policy achieves zero-shot deployment and robust adaptation.
- **Task Diversity**: The evaluation focuses on forward locomotion tasks (varying speed targets on flat or rough terrain). This is a narrow slice of humanoid skills. The significance would be further bolstered by testing, say, different locomotion gaits or disturbances, or tasks like turning, obstacle avoidance, etc. It’s unclear how readily the approach extends to non-locomotion tasks or more complex objectives.
- **Use of Privileged Information**: The method relies on a privileged state (including full physical state and other quantities like ground friction) for training the world model and critic. This is standard in sim-to-real pipelines, but it presumes access to those privileged observations. The paper doesn’t fully discuss how feasible this is outside simulation – e.g., obtaining exact friction or global state on a real robot might require estimation. If such info is unavailable or inaccurate, it could affect performance. The authors do not address this point in depth, and it could be a concern for deploying the finetuning part in the wild.
- **Comparison to Other Model-Based RL**: The paper compares to MBPO as a baseline for learned dynamics, but other model-based approaches (e.g., Dreamer or recent model-based fine-tuning methods) are not explicitly compared in finetuning. Given that DreamerV3 and others have shown strong model-based learning on locomotion, an empirical comparison or at least a discussion would have been useful to position LIFT against the broader landscape of model-based RL in terms of performance and efficiency.
1. Can the authors clarify their design choices regarding the length and scaling of the autoregressive unroll horizon in world model training? How sensitive is LIFT to this hyperparameter in practice?
2. In real-robot adaptation, what additional safety or recovery mechanisms (beyond physics-consistent reset) would be paramount, and how does LIFT plan to address distributional shift that may be more severe than sim-to-sim transfer?
3. Is there a plan or preliminary evidence for multi-task or non-locomotion humanoid adaptation under LIFT, or does the framework generalize only to velocity-tracking locomotion?"
"['Robustness', 'Real-World Applications', 'Framework and Design']","['Scope and Generalization', 'Scope and Generalization', 'Clarity']",djm83dEVL5,wdBqDf3BZs,ai,"This paper proposes SPAR (Stable Planning through Aligned Representations) — a framework that improves robustness of model-based reinforcement learning (MBRL) under visual or environmental variations. SPAR first trains a discrete world model and a goal-conditioned heuristic function in a clean environment, then introduces a lightweight alignment network that maps visually transformed or noisy observations into the discrete latent space of the world model. This allows the system to perform long-horizon heuristic search without retraining the dynamics or heuristic components when visual changes occur.
SPAR demonstrates strong performance on Rubik’s Cube and Sokoban domains, achieving >89% success under 17 different visual transformations and even transferring to real-world Rubik’s Cube images, all while reducing retraining time by ≥95% compared to retraining the full world model or heuristic.
1. The alignment model requires paired variant–base observations, which may be unrealistic in some real-world settings without synchronized data collection.
2. SPAR’s planning framework is not yet extended to continuous-control domains.
3. The results primarily report quantitative success rates and MSE; visualizations of latent alignment quality or semantic consistency are limited.
More discussions about Weaknesses."
"['Practical Relevance', 'Theoretical Foundation', 'Methodological Soundness']","['Complexity and Scalability', 'Efficiency Concerns', 'Baseline and Comparison Limitations']",e301b1v6pf,86N4MriK7U,ai,"The paper proposes SAMG, a simple way to do offline-to-online RL without keeping the offline dataset during fine-tuning. It keeps the pre-trained offline critic and blends its guidance into the online value updates using a state–action–aware weight that estimates how in-distribution each sample is (learned with a conditional VAE). As training progresses, this weight (and, if useful, the offline critic) are updated so reliance on offline guidance fades where the agent has learned. Plugged into CQL, AWAC, and IQL, SAMG improves returns and especially early online sample efficiency on standard benchmarks. The theory supports stability for policy evaluation.
- Removes the need to keep the offline dataset during fine-tuning by guiding updates with a frozen offline critic $Q_{\text{off}}$, so it's practical and easy to plug into standard Q-learning methods.
- Uses a state–action–conditional weight $p(s,a)$ so guidance is per-sample (high when in-distribution, low when OOD)
- The weighting model is adaptive during fine-tuning: as the policy improves, reliance on $Q_{\text{off}}$ fades.
- Works as a drop-in wrapper for multiple baselines (e.g., CQL, IQL, AWAC) and consistently improves early online sample efficiency and final returns on standard O2O benchmarks.
- Clear intuition via the intrinsic-reward view
- Theoretical guarantees cover policy evaluation; there is no convergence guarantee for control with function approximation.
- The $p(s,a)$ pipeline is complex/heuristic which may affect robustness across domains.
- The adaptive update relies on low online Bellman error to tag “mastered” OOD samples and can periodically replace the “offline” critic with the current $Q$; this feedback loop may drift or mis-label samples.
- Compute reporting is light: claims of minimal overhead aren’t backed by detailed wall-clock or memory breakdowns during online fine-tuning.
- Performance is uneven in some tasks and depends on the base algorithm and the quality of the offline critic
- Slight ambiguity around “offline-data-free” when re-creating certain offline regularisers
1. Why the specific construction of $p(s,a)$ from the C-VAE encoder instead of simpler OOD scores (e.g., reconstruction error) or density-ratio/score-based estimates?
2. What happens if you remove the hard cutoff and use a soft schedule for $p(s,a)$ below $p_m^{\text{off}}$, does this help on OOD-heavy tasks?
3. How sensitive is performance to the offline pretraining budget and to the adaptive update cadence/thresholds?
4. Please provide wall-clock and peak memory comparisons during online fine-tuning, with an explicit breakdown of the C-VAE update cost and frequency.
5. Clarify how the “offline” regularisation terms that reference $\mathcal D$ are implemented without access to $\mathcal D$ during fine-tuning. If a learned behaviour model substitutes for $\mu(a\mid s)$, how is its error controlled?
6. Can you report a failure analysis in settings where SAMG underperforms and Bellman error over time"
"['Framework and Design', 'Thorough Evaluation', 'Reproducibility Issues']","['Novelty', 'Theoretical Soundness', 'Scope and Generalization']",eTnJfTkDDL,7wdCgG6K7i,ai,"The paper introduces CURATE, an automatic curriculum learning algorithm for reinforcement learning agents. CURATE frames curriculum generation as a policy search problem in task space, where a Gaussian curriculum policy selects tasks based on the agent’s current competence. By rewarding performance on “unsolved but easiest” tasks and updating the task distribution using Relative Entropy Policy Search (REPS), the method aims to produce an approximately easiest-to-hardest progression. Experiments on MiniGrid MultiRoom and Procgen Leaper compare CURATE with domain randomization, handcrafted incremental curricula, and automatic approaches such as Robust PLR and ACCEL. Results show that CURATE can learn task-directed curricula and achieve better sample efficiency than the unsupervised baselines.
1. Proposes a clear formulation of curriculum policy search based on competence, with explicit loss terms and an implementable algorithm.

2. Includes quantitative comparisons with both non-learning and learning-based curriculum methods.

3. Uses two distinct RL domains (grid-based and image-based) to demonstrate the approach.

4. Provides full pseudocode and implementation details, which supports reproducibility.
1. Unclear novelty and positioning - The abstract and introduction do not clearly articulate what distinguishes CURATE from prior teacher-student or learning-progress methods (e.g., ALP-GMM, bandit-based curricula).

2. Lack of theoretical grounding - The main insight that “performance on nearby tasks increases inversely with difficulty” is presented empirically, without discussion of the assumptions or limits under which it holds.

3. Potential local minima - Because CURATE samples from tasks the agent already performs well on, it is unclear how it avoids getting stuck in competence plateaus or repetitive easy tasks.

4. Assumption of monotonic difficulty - The claim that “easier tasks yield higher returns” may not generalize.

5. Reward threshold - R_S is critical to defining competence but is only described in the appendix. Its determination, sensitivity, and generality are not discussed in the main text.

6. Key objective terms deferred to appendix – Loss components L_diff and L_dist are central to how CURATE functions but are explained only in Appendix B.1, with minimal intuition in the main body.

7. Limited experimental scope - Only two domains are evaluated, both with low-dimensional, discrete tasks, making it difficult to claim broader applicability.

8. Missing ablations and trajectory comparisons – There is no ablation of loss terms or analysis of the actual task trajectories compared to other methods.

9. Ambiguous statement about “best initial tasks” – The paper claims CURATE finds the “best” initial task set (line 365) without defining what constitutes “best” or whether it is benchmarked against any ground truth.
1. How is R_S chosen in practice, and how sensitive is performance to this value?

2. What prevents CURATE from remaining in a local optimum of easy tasks that yield consistently high returns?

3. Under what formal assumptions does the “nearby task improvement” insight hold true?

4. Why were the key curriculum objective terms (L_diff, L_dist) placed in the appendix, and how do they affect learning if removed or modified?

5. Can you provide quantitative comparisons of the task trajectories (sequence or spread of sampled tasks) between CURATE and baselines such as ACCEL or PLR⊥?

6. Would the method still perform effectively in task spaces that are not strictly monotonic in difficulty or where difficulty is non-separable across dimensions?"
"['Theoretical Foundation', 'Thorough Evaluation', 'Methodological Soundness']","['Novelty', 'Complexity and Scalability', 'Related Work Gaps']",1zMEAcST2D,kByN4v0M3e,ai,"This paper introduces RATE (Recurrent Action Transformer with Memory), a transformer-based architecture for offline reinforcement learning (RL) that explicitly integrates memory mechanisms to improve performance in partially observable and long-horizon tasks. RATE processes trajectories in segments and passes information between them through memory embeddings, cached hidden states, and a novel Memory Retention Valve (MRV)—a cross-attention module controlling what information to retain or overwrite. The authors provide a theoretical bound guaranteeing partial memory preservation between updates and show strong results across memory-intensive environments (T-Maze, ViZDoom-Two-Colors, Memory Maze, Minigrid-Memory, POPGym) while remaining competitive on standard Atari and MuJoCo benchmarks. Extensive ablations isolate the contributions of MRV and memory embeddings and demonstrate RATE’s robustness in sparse, long-horizon POMDPs.
- Strong motivation and clear contribution. The paper identifies a concrete weakness of Decision Transformer (DT)—limited context for long-term dependencies—and addresses it with a principled, integrated memory mechanism rather than ad hoc recurrence.

- Theoretical component. Theorem 1 provides a nontrivial formal result bounding memory preservation under α-alignment, adding rigor beyond empirical evidence.

- Comprehensive experimental coverage. RATE is evaluated on a wide spectrum of domains, from classic MDPs to highly memory-dependent tasks, showing consistent advantages and strong extrapolation (up to 9600 steps in T-Maze).
- Incremental novelty. RATE mainly extends prior memory-augmented transformers (RMT, TrXL, Compressive Transformer) by combining existing mechanisms; MRV, while effective, is a variant of cross-attention gating rather than a fundamentally new idea.

- Theoretical analysis scope. The preservation theorem bounds norm differences but does not connect to RL performance or convergence guarantees, limiting theoretical depth.

- Computational and scaling costs. The paper does not quantify the runtime or memory overhead of segment recurrence and MRV compared with DT or RMT, which is crucial for practical adoption.

- Conceptual overlap with existing work. RATE’s motivation and mechanism strongly resemble RMT (2022) with an added gating step; the paper could better articulate its distinct advantages and design rationale.

- Lack of reference: It is noted that this paper compare their method with ""Decision Mamba"". However, there is another existing work which also adopts mamba as its backbone [1].

[1] Lv, Qi, et al. ""Decision mamba: A multi-grained state space model with self-evolution regularization for offline RL."" Advances in Neural Information Processing Systems 37 (2024): 22827-22849.
1. How large is the compute/memory overhead of MRV and recurrent caching relative to standard DT or RMT during training and inference?

2. Can MRV’s gating dynamics be visualized—e.g., which segments’ information it chooses to retain or forget?

3. How sensitive is performance to the number of memory tokens m and segment length K?

4. How does RATE behave under noisy or corrupted observation sequences beyond the artificial noise ablation?"
"['Framework and Design', 'Comprehensive Analysis', 'Experimental Rigor']","['Scope and Generalization', 'Methodological Strength', 'Experimental Rigor']",wTVAHNP5Q4,XeZ5WBIRvz,ai,"The paper presents MORALSIM, a new framework for evaluating the moral behavior of LLM agents in situations where ethical norms conflict with personal interests and benefits. The authors investigate the behavior of 9 modern language models (including Claude-3.7-Sonnet, GPT-4o, Deepseek-R1, o3-mini, and others) in two classic game scenarios: Prisoner's Dilemma and the Public Goods Game. Each game is embedded in three different moral contexts: Contractual Reporting, Privacy Protection, and Green Production. The full factorial design of the experiment is used, varying the type of game, the moral context, the opponent's behavior (always cooperating / always betraying) and the risk of survival. The key result: none of the tested models demonstrates consistent moral behavior in all scenarios. The proportion of morally oriented actions varies from 7.9% (Qwen-3) to 76.3% (GPT-4o-mini). The authors use causal analysis (Average Treatment Effects) to determine the factors influencing moral decisions, and show that the structure of the game, the specific moral context, and the opponent's behavior have the greatest impact.
- A full-factor design with clear manipulations (type of game, moral context, survival risk, opponent behavior) allows you to isolate the effects of each factor
- Quality of analysis. Analysis of ~3500 reflections of agents reveals decision-making mechanisms. Causal assessment through ATEs yields quantitative effects with confidence intervals. It is shown that profit maximizer models (Deepseek-R1, Qwen) rely on profit maximization, while more cooperative ones (Claude, GPT-4o) more often take into account moral considerations.
- All models show a decrease in morale precisely when the user is most vulnerable (at risk of bankruptcy), which raises important issues of AI security.
- The code is open, the prompts are documented in detail.
1. PD and PGG only. Other structures (for example, Trust Game, Stag Hunt) could reveal other patterns of moral behavior. An extension to asymmetric games would be especially valuable.
2. In the real world, agents can often negotiate, which significantly changes the dynamics of cooperation. The authors acknowledge this, but do not investigate it.
3. For some models (Claude-3.7-Sonnet, Gemini-2.5-Flash), versions without reasoning mode were used for cost reasons. Given that the analysis has shown the importance of reasoning, this limits the conclusions.
4. Multi-agent scenarios (N>2) could better reflect social dynamics and collective responsibility.
1. You have shown invariance to paraphrases, but how sensitive are the results to more fundamental changes in the presentation of the problem? For example, what if we present the same dilemmas through different metaphors or change the order in which options are presented?
2. Does the moral behavior of agents change as they gain experience in repetitive games? Are there signs of ""moral learning"" or adaptation of strategies over time?
3. Moral norms vary between cultures. Do you plan to investigate how different cultural contexts affect the moral behavior of LLM agents?"
"['Novelty', 'Innovation', 'Comprehensive Analysis']","['Scope and Generalization', 'Assumption Transparency', 'Theoretical Soundness']",wjkSoc7pXb,BxrhsH3uzB,ai,"This paper introduces the Stochastic Response Backdoor (SRB), a novel backdoor attack targeting Reinforcement Learning with Verifiable Rewards (RLVR) training paradigms for LLMs. The attack works by injecting poisoned prompts that instruct models to respond to or refuse harmful queries with equal probability, then exploiting the asymmetric reward signal (positive for harmful responses, negative for refusals) to progressively increase jailbreak success rates. The authors demonstrate that only 200 poisoned samples are needed regardless of dataset size, with minimal impact on normal performance.
1. Novel and timely contribution: This is the first work to identify backdoor vulnerabilities specific to RLVR, addressing an important gap as this training paradigm gains popularity (DeepSeek-R1, etc.). The focus on verifiable rewards as an attack surface is insightful.

2. Clever attack design: The stochastic trigger mechanism is creative—by creating equal probability responses, the attack naturally generates the asymmetric reward signal needed for reinforcement learning to amplify harmful behavior. This is more elegant than directly poisoning reward models.

3. Defense exploration: The authors don't just present an attack but also analyze response properties and propose an inference-time defense, showing responsibility in addressing the threat they've identified.

4. Generalization analysis: Demonstrating that backdoors generalize to out-of-domain behaviors (AgentHarm, RedCode) and can enhance other jailbreak methods significantly strengthens the security implications.
1. Trigger detectability: While the authors acknowledge this limitation, the triggers are extremely long (100+ tokens) and contain obvious suspicious patterns like ""randomly select a number"" and explicit instructions to append verification strings like ""\boxed{42}"". This makes the attack far less practical than claimed:
- Any basic content filtering on training data would flag these patterns
- The triggers don't appear natural in legitimate RLVR contexts
- The comparison to SFT backdoors requiring only short triggers like ""SUDO"" is misleading—those are fundamentally more stealthy

2. Limited threat model realism: The paper assumes attackers can inject 200 carefully crafted prompts into training datasets without detection. However:
- The backdoor construction algorithm (Algorithm 1) requires white-box access to the target model for scoring
- Real-world dataset poisoning would need to survive data quality checks
- The assumption that data providers wouldn't notice identical complex trigger patterns is questionable

3. Theoretical understanding: The paper lacks theoretical analysis of:
- Why 200 samples is the ""magic number""
- Formal characterization of the reward signal dynamics
- Convergence guarantees or bounds on attack success
1. The core assumption that appending ""\boxed{42}"" guarantees positive rewards while refusals get negative rewards seems fragile. What if the verifier checks content quality beyond format?
2. How does attack success vary with trigger complexity/length?"
"['Theoretical Foundation', 'Practical Relevance', 'Framework and Design']","['Unverified Claims', 'Scope and Generalization', 'Experimental Rigor']",Vqb0LlWee5,BZnnIeeQox,ai,"The paper proposes a theoretical framework connecting numerical resolution (in AI4Science simulators) and decision resolution (in RL agents). It claims an analytical form for the optimal resolution ratio and derives scaling laws linking discretization errors to computational cost. Experiments on a learned Cart-Pole dynamics model show non-monotonic performance trends with respect to resolution, suggesting the existence of an optimal middle point.
The paper bridges numerical simulation fidelity and RL resolution, a connection that is conceptually valuable for AI4Science.

The Cart-Pole experiments show that increasing resolution indefinitely does not always improve performance; there exists an intermediate optimum.
The central results (universal scaling, closed-form K* and N^1.6 deviation cost) are not empirically verified beyond the Cart-Pole example.

The paper lists tokamak, airfoil, and teppanyaki as examples but provides only theoretical discussion, no numerical results.

The Cart-Pole environment itself is a learned world model, so conclusions about “simulator–RL balance” may not directly generalize to physical simulators.
How was the spectral constant estimated in practice? 

Can you provide at least one full experimental validation on a real PDE-based simulator (e.g., tokamak or CFD)?

How sensitive are the results to random seeds and network initialization?

Does the proposed cost function (Eq. 12) correlate with real compute cost (GPU-hours, memory, etc.)?

Could the N^{1.6} exponent be confirmed by sampling multiple off-optimal configurations instead of comparing two extremes?"
"['Innovation', 'Practical Relevance', 'Framework and Design']","['Theoretical Soundness', 'Scope and Generalization', 'Efficiency Concerns']",1xVfRLBtQV,rb5eTktqbc,ai,"This paper proposes T-SAC (Transformer-based Soft Actor-Critic), which enhances standard SAC by introducing a sequence-conditioned critic that models short trajectory segments via a lightweight Transformer and trains with aggregated N-step returns—without importance sampling. The approach enables long-horizon credit assignment while keeping the actor update one-step. A simple critic-freezing schedule further removes the need for target networks. Experiments on various benchmarks show consistent improvements over SAC, CrossQ, and other baselines, demonstrating that sequence modeling on the critic side can improve sample efficiency and stability in long-horizon control.
- The idea of chunking the critic rather than the actor is novel and conceptually clean, offering a new perspective on temporal abstraction in off-policy RL.

- The removal of importance sampling through prefix-conditioned targets is a practical and effective simplification.

- The paper combines Transformer critics, multi-horizon learning, and critic freezing in a coherent design that improves stability without target networks.

- Experiments are broad and rigorous, with thorough ablations verifying each design component.

- Writing is clear, structured, and technically sound.
- The novelty is largely architectural; theoretical justification is limited, and the benefits of critic-side chunking lack deeper analysis.

- All results use low-dimensional state inputs; no experiments on visual or partially observable tasks.

- Statistical significance of gains and computational cost comparisons are not deeply analyzed.
1. How sensitive is T-SAC to the choice of N-step horizon and freezing interval?

2. Would the approach extend to visual or partially observable environments?

3. Could actor and critic share a Transformer backbone for further efficiency?

4. How does T-SAC compare computationally to CrossQ and TOP-ERL at scale?"
"['Practical Relevance', 'Theoretical Foundation', 'Relevance and Impact']","['Baseline and Comparison Limitations', 'Clarity', 'Assumption Transparency']",kWeGrlxo4d,VkQCMO8lna,ai,"This paper proposes ACR-PPO, a scalable cooperative MARL framework that enables agents to dynamically adapt their communication range under a budget. The method models decision-making as a sequential process, where a communication policy first selects a range and a behavior policy then acts based on the gathered information. Supported by a theoretical guarantee of monotonic performance improvement, experiments show that ACR-PPO offers competitive performance in networked environments.
1. The paper tackles a relevant and practical problem. Improving the scalability of communication in MARL is crucial for real-world applications, and the proposed approach of dynamically adjusting the communication range under a budget is a promising and well-motivated direction.
2. The authors provide a formal guarantee for monotonic policy improvement under communication constraints, which adds significant rigor to the proposed method.
1. The results are a bit difficult to interpret. For instance, while Figure 2(c) provides a valuable snapshot of the communication range changing within one episode, it would be beneficial to include more comprehensive statistics. A richer analysis might include:
    - Visualizations or statistics on how the communication range varies across different agents in a single episode. Do some agents consistently require a larger range than others?
    - An analysis of how the average communication range evolves over the entire training process (i.e., across episodes), not just within a single late-stage episode.
    - Case studies in different scenarios showing how the learned communication strategy adapts to different environmental demands.
2. The current baselines compare against full communication (CPPO) and no communication (DPPO). To make a more compelling case for the dynamic nature of ACR-PPO, it would be valuable to include a baseline with a fixed, moderate communication range. This would directly test whether dynamically adjusting the range offers a significant advantage over a well-chosen, static communication heuristic.
1. How does the effectiveness of ACR-PPO vary with the underlying graph topology? For example, does the method's performance change significantly in graphs with larger diameters, larger size or different topology?
2. The paper frames the decision from the receiver's perspective, where an agent's communication policy determines the range from which it receives information. In a real-world implementation, this would seem to require a ""request: phase where the receiver informs potential senders. The overall policy then becomes multi-stage: communication neighbors selection - request - communication - action policy. Does this introduce significant latency or overhead that might affect the applicability of the method? Is there any potential ways to reduce the latency?
3. Could the authors clarify the assumptions regarding agent homogeneity? Are the policies, communication budgets, and local network structures assumed to be uniform across all agents?"
